               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,     train/lmmd_loss,       train/fg_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,       val/lmmd_loss,         val/fg_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.053021,            0.010248,           0.0049338,                   0,             0.63935,              0.7609,             0.46332,             0.48747,             0.27625,            0.040964,            0.010948,           0.0034902,                   0,                   0,          0.00082581,          0.00082581,          0.00082581
                  89,            0.036863,            0.025523,           0.0052745,                   0,             0.63765,              0.7819,             0.45069,             0.49786,             0.29004,            0.040572,             0.01092,            0.003354,                   0,                   0,          0.00082207,          0.00082207,          0.00082207
                  90,            0.045308,            0.012103,            0.011465,                   0,             0.65255,             0.79001,             0.45238,             0.49898,             0.29286,            0.039855,            0.010978,           0.0033396,                   0,                   0,           0.0008183,           0.0008183,           0.0008183
                  91,            0.039426,            0.017056,           0.0020951,                   0,             0.60987,             0.81028,             0.45205,              0.4987,             0.29009,            0.040521,            0.010865,           0.0033251,                   0,                   0,           0.0008145,           0.0008145,           0.0008145
                  92,            0.041175,            0.024009,           0.0043718,                   0,             0.68932,             0.85532,             0.43133,             0.50494,             0.29519,            0.040296,            0.010793,           0.0032264,                   0,                   0,          0.00081068,          0.00081068,          0.00081068
                  93,            0.043668,            0.020804,           0.0035735,                   0,             0.62261,             0.88637,             0.43051,             0.50052,             0.28581,              0.0416,            0.010752,             0.00322,                   0,                   0,          0.00080682,          0.00080682,          0.00080682
                  94,            0.035291,           0.0077889,           0.0030029,                   0,             0.60452,             0.87811,             0.43053,               0.499,             0.29517,            0.040074,            0.010755,           0.0031662,                   0,                   0,          0.00080294,          0.00080294,          0.00080294
                  95,            0.049864,            0.017523,           0.0057561,                   0,             0.66638,             0.84681,             0.44109,             0.50022,             0.29455,            0.039853,            0.010752,            0.003148,                   0,                   0,          0.00079903,          0.00079903,          0.00079903
                  96,            0.047208,           0.0057504,           0.0040786,                   0,             0.64851,             0.91009,             0.42434,             0.49835,              0.2957,            0.039663,            0.010687,           0.0031553,                   0,                   0,          0.00079509,          0.00079509,          0.00079509
                  97,            0.041402,            0.017401,           0.0019587,                   0,             0.59523,             0.80071,             0.45303,             0.49563,             0.29062,            0.039744,             0.01066,            0.003159,                   0,                   0,          0.00079112,          0.00079112,          0.00079112
